id,stock,industry, info
300130,新国都,IT设备,max pct:18.0
300165,天瑞仪器,电器仪表,max pct:20.0
300311,任子行,软件服务,max pct:20.0
300412,迦南科技,医疗保健,max pct:20.0
300464,星徽股份,机械基件,max pct:20.0
300540,深冷股份,专用机械,max pct:15.0
300656,民德电子,IT设备,max pct:20.0
300766,每日互动,互联网,max pct:20.0
301060,兰卫医学,医疗保健,max pct:16.0
688597,煜邦电力,电器仪表,max pct:20.0
quant_select_stock_daypct_2021-11-30.csv
