id,stock,industry, info
2491,通鼎互联,通信设备,高位回踩
2498,汉缆股份,电气设备,高位回踩
300217,东方电热,家用电器,高位回踩
300352,北信源,软件服务,高位回踩
300558,贝达药业,化学制药,高位回踩
300634,彩讯股份,软件服务,高位回踩
300793,佳禾智能,IT设备,高位回踩
300846,首都在线,软件服务,高位回踩
300968,格林精密,元器件,高位回踩
301087,可孚医疗,医疗保健,高位回踩
600218,全柴动力,农用机械,高位回踩
601226,华电重工,建筑工程,高位回踩
603313,梦百合,家居用品,高位回踩
605288,凯迪股份,电气设备,高位回踩
688596,正帆科技,专用机械,高位回踩
quant_select_stock_高位回踩_2021-11-29.csv
